ca_culture_elven_1;Aquatic Training Fields;;;;;;;;;;;;;x
ca_culture_elven_2;Aquatic Training Fields;;;;;;;;;;;;;x
ca_culture_elven_3;Aquatic Training Fields;;;;;;;;;;;;;x
ca_culture_elven_4;Aquatic Training Fields;;;;;;;;;;;;;x
ca_culture_elven_1_desc;Octopus and Turtles are renowned masters of polearms and bows. On this field, aquatic warriors practice their skills in wielding these types of weapons.;;;;;;;;;;;;;x
ca_culture_elven_2_desc;Octopus and Turtles are renowned masters of polearms and bows. On this field, aquatic warriors practice their skills in wielding these types of weapons.;;;;;;;;;;;;;x
ca_culture_elven_3_desc;Octopus and Turtles are renowned masters of polearms and bows. On this field, aquatic warriors practice their skills in wielding these types of weapons.;;;;;;;;;;;;;x
ca_culture_elven_4_desc;Octopus and Turtles are renowned masters of polearms and bows. On this field, aquatic warriors practice their skills in wielding these types of weapons.;;;;;;;;;;;;;x
ca_culture_dwarven_1;Halls of Aquatic Heavy Infantry;;;;;;;;;;;;;x
ca_culture_dwarven_2;Halls of Aquatic Heavy Infantry;;;;;;;;;;;;;x
ca_culture_dwarven_3;Halls of Aquatic Heavy Infantry;;;;;;;;;;;;;x
ca_culture_dwarven_4;Halls of Aquatic Heavy Infantry;;;;;;;;;;;;;x
ca_culture_dwarven_1_desc;In this halls train heavily armed Sea Creatures warriors, renowned for their steadfastness on the battlefield;;;;;;;;;;;;;x
ca_culture_dwarven_2_desc;In this halls train heavily armed Sea Creatures warriors, renowned for their steadfastness on the battlefield;;;;;;;;;;;;;x
ca_culture_dwarven_3_desc;In this halls train heavily armed Sea Creatures warriors, renowned for their steadfastness on the battlefield;;;;;;;;;;;;;x
ca_culture_dwarven_4_desc;In this halls train heavily armed Sea Creatures warriors, renowned for their steadfastness on the battlefield;;;;;;;;;;;;;x
ca_culture_dark_elven_1;Sand-Striders Corral;;;;;;;;;;;;;x
ca_culture_dark_elven_2;Sand-Striders Corral;;;;;;;;;;;;;x
ca_culture_dark_elven_3;Sand-Striders Corral;;;;;;;;;;;;;x
ca_culture_dark_elven_4;Sand-Striders Corral;;;;;;;;;;;;;x
ca_culture_dark_elven_1_desc;Here, the Octopus breed Sand Striders, giant aquatic insects used as draft animals, transport, and war animals;;;;;;;;;;;;;x
ca_culture_dark_elven_2_desc;Here, the Octopus breed Sand Striders, giant aquatic insects used as draft animals, transport, and war animals;;;;;;;;;;;;;x
ca_culture_dark_elven_3_desc;Here, the Octopus breed Sand Striders, giant aquatic insects used as draft animals, transport, and war animals;;;;;;;;;;;;;x
ca_culture_dark_elven_4_desc;Here, the Octopus breed Sand Striders, giant aquatic insects used as draft animals, transport, and war animals;;;;;;;;;;;;;x
ca_elven_shipyard_1;Aquatic Pier;;;;;;;;;;;;;x
ca_elven_shipyard_2;Aquatic Harbor;;;;;;;;;;;;;x
ca_elven_shipyard_3;Aquatic Port;;;;;;;;;;;;;x
ca_elven_shipyard_4;Aquatic Shipyards;;;;;;;;;;;;;x
ca_elven_shipyard_1_desc;Aquatic merchant ships periodically dock here;;;;;;;;;;;;;x
ca_elven_shipyard_2_desc;Aquatic ships with goods from distant lands make a stop in this harbor;;;;;;;;;;;;;x
ca_elven_shipyard_3_desc;Entire fleets of aquatic ships drops anchor in this port;;;;;;;;;;;;;x
ca_elven_shipyard_4_desc;More and more new ships are built or being repaired in these shipyards;;;;;;;;;;;;;x
ca_dwarf_fortress_1;Eel Mines;;;;;;;;;;;;;x
ca_dwarf_fortress_2;Underground Settlement;;;;;;;;;;;;;x
ca_dwarf_fortress_3;Undeground Town;;;;;;;;;;;;;x
ca_dwarf_fortress_4;Eel Fortress;;;;;;;;;;;;;x
ca_dwarf_fortress_1_desc;Various valuable resources are mined by sea creatures in these mines;;;;;;;;;;;;;x
ca_dwarf_fortress_2_desc;These mines have grown into a small underground settlement where sea creatures live and work;;;;;;;;;;;;;x
ca_dwarf_fortress_3_desc;This underground settlement grew into a small town. Many of the sea creatures living here have not seen the sun for years and are quite content with it;;;;;;;;;;;;;x
ca_dwarf_fortress_4_desc;This underground town has grown into a full-fledged underground fortress, extremely difficult to siege. Nonetheless, legends are popular among Sea Creaturess about ruined and abandoned underground fortresses destroyed by three turtles, a disgruntled Manatee, a party, and a lots of vulcanic magma;;;;;;;;;;;;;x
ct_culture_elven_1;Aquatic Training Fields;;;;;;;;;;;;;x
ct_culture_elven_2;Aquatic Training Fields;;;;;;;;;;;;;x
ct_culture_elven_3;Aquatic Training Fields;;;;;;;;;;;;;x
ct_culture_elven_4;Aquatic Training Fields;;;;;;;;;;;;;x
ct_culture_elven_1_desc;Octopus and Turtles are renowned masters of polearms and bows. On this field, aquatic warriors practice their skills in wielding these types of weapons.;;;;;;;;;;;;;x
ct_culture_elven_2_desc;Octopus and Turtles are renowned masters of polearms and bows. On this field, aquatic warriors practice their skills in wielding these types of weapons.;;;;;;;;;;;;;x
ct_culture_elven_3_desc;Octopus and Turtles are renowned masters of polearms and bows. On this field, aquatic warriors practice their skills in wielding these types of weapons.;;;;;;;;;;;;;x
ct_culture_elven_4_desc;Octopus and Turtles are renowned masters of polearms and bows. On this field, aquatic warriors practice their skills in wielding these types of weapons.;;;;;;;;;;;;;x
ct_culture_dwarven_1;Halls of Sea Creatures Heavy Infantry;;;;;;;;;;;;;x
ct_culture_dwarven_2;Halls of Sea Creatures Heavy Infantry;;;;;;;;;;;;;x
ct_culture_dwarven_3;Halls of Sea Creatures Heavy Infantry;;;;;;;;;;;;;x
ct_culture_dwarven_4;Halls of Sea Creatures Heavy Infantry;;;;;;;;;;;;;x
ct_culture_dwarven_1_desc;In this halls train heavily armed Sea Creatures warriors, renowned for their steadfastness on the battlefield;;;;;;;;;;;;;x
ct_culture_dwarven_2_desc;In this halls train heavily armed Sea Creatures warriors, renowned for their steadfastness on the battlefield;;;;;;;;;;;;;x
ct_culture_dwarven_3_desc;In this halls train heavily armed Sea Creatures warriors, renowned for their steadfastness on the battlefield;;;;;;;;;;;;;x
ct_culture_dwarven_4_desc;In this halls train heavily armed Sea Creatures warriors, renowned for their steadfastness on the battlefield;;;;;;;;;;;;;x
ct_culture_dark_elven_1;Sand-Striders Corral;;;;;;;;;;;;;x
ct_culture_dark_elven_2;Sand-Striders Corral;;;;;;;;;;;;;x
ct_culture_dark_elven_3;Sand-Striders Corral;;;;;;;;;;;;;x
ct_culture_dark_elven_4;Sand-Striders Corral;;;;;;;;;;;;;x
ct_culture_dark_elven_1_desc;Here, the Octopus breed Sand Striders, giant aquatic insects used as draft animals, transport, and war animals;;;;;;;;;;;;;x
ct_culture_dark_elven_2_desc;Here, the Octopus breed Sand Striders, giant aquatic insects used as draft animals, transport, and war animals;;;;;;;;;;;;;x
ct_culture_dark_elven_3_desc;Here, the Octopus breed Sand Striders, giant aquatic insects used as draft animals, transport, and war animals;;;;;;;;;;;;;x
ct_culture_dark_elven_4_desc;Here, the Octopus breed Sand Striders, giant aquatic insects used as draft animals, transport, and war animals;;;;;;;;;;;;;x
ct_elven_shipyard_1;Turtle Pier;;;;;;;;;;;;;x
ct_elven_shipyard_2;Turtle Harbor;;;;;;;;;;;;;x
ct_elven_shipyard_3;Turtle Port;;;;;;;;;;;;;x
ct_elven_shipyard_4;Turtle Shipyards;;;;;;;;;;;;;x
ct_elven_shipyard_1_desc;Merchant ships periodically dock here;;;;;;;;;;;;;x
ct_elven_shipyard_2_desc;Ships with goods from distant lands make a stop in this harbor;;;;;;;;;;;;;x
ct_elven_shipyard_3_desc;Entire fleets of ships drops anchor in this port;;;;;;;;;;;;;x
ct_elven_shipyard_4_desc;More and more new ships are built or being repaired in these shipyards;;;;;;;;;;;;;x
ct_dwarf_fortress_1;Eel Mines;;;;;;;;;;;;;x
ct_dwarf_fortress_2;Underground Settlement;;;;;;;;;;;;;x
ct_dwarf_fortress_3;Undeground Town;;;;;;;;;;;;;x
ct_dwarf_fortress_4;Eel Fortress;;;;;;;;;;;;;x
ct_dwarf_fortress_1_desc;Various valuable resources are mined by the sea creatures in these mines;;;;;;;;;;;;;x
ct_dwarf_fortress_2_desc;These mines have grown into a small underground settlement where Sea Creatures live and work;;;;;;;;;;;;;x
ct_dwarf_fortress_3_desc;This underground settlement grew into a small town. Many of the Sea Creatures living here have not seen the sun for years and are quite content with it;;;;;;;;;;;;;x
ct_dwarf_fortress_4_desc;This underground town has grown into a full-fledged underground fortress, extremely difficult to siege. Nonetheless, legends are popular among Sea Creatures about ruined and abandoned underground fortresses destroyed by three dolphins, a disgruntled shark, a party, and a lots of vulcanic magma;;;;;;;;;;;;;x
